timestamps,VbPASP_IVPresent_flg,VbPASP_NIIVLPresent_flg,VbPASP_NIIVRPresent_flg,VbPASP_NIVLPresent_flg,VbPASP_NIVRPresent_flg,VbPASP_RIIVLPresent_flg,VbPASP_RIIVRPresent_flg,VbPASP_RIVLPresent_flg,VbPASP_RIVPresent_flg,VbPASP_RIVRPresent_flg,VeINP_TSRID0Proc,VeINP_TSRID1Proc,VeINP_TSRID2Proc,VeLGIN_ISLCOverSpeedAlarmSts,VeLGIN_TSI_SignShortStayMisc_1,VeLGIN_TSI_SignShortStayMisc_2,VePASP_ACCMode,VePASP_AlcGapIndex,VePASP_AutoLaneChgSide,VePASP_AutoLaneChgSts,VePASP_EHNearestMergeptDirForEgo,VePASP_IVClass,VePASP_LeftBoundaryType,VePASP_NaviPilotIsRamp,VePASP_NIIVLClass_enum,VePASP_NIIVLCutIn,VePASP_NIIVRClass_enum,VePASP_NIIVRCutIn,VePASP_NIVLClass_enum,VePASP_NIVLCutIn,VePASP_NIVRClass_enum,VePASP_NIVRCutIn,VePASP_NoaRampMainFlg,VePASP_NOAStatus,VePASP_RightBoundaryType,VePASP_RIIVLClass_enum,VePASP_RIIVRClass_enum,VePASP_RIVClass_enum,VePASP_RIVLClass_enum,VePASP_RIVRClass_enum,VePASP_ScenarioFlg,VePASP_SpdPlanEnblSts,VePASP_SpecialCaseFlg,VePASP_TauGapSet,VfINP_TSRSignLatDist0Proc_m,VfINP_TSRSignLatDist1Proc_m,VfINP_TSRSignLatDist2Proc_m,VfINP_TSRSignLgDist0Proc_m,VfINP_TSRSignLgDist1Proc_m,VfINP_TSRSignLgDist2Proc_m,VfLGIN_TsrTrgtSpdReq_kph,VfPASP_ACC_Dref_m,VfPASP_ACC_SetSpeedByCurve_kph,VfPASP_ALC_path_C0,VfPASP_ALC_path_C1,VfPASP_ALC_path_C2,VfPASP_ALC_path_C3,VfPASP_ALC_path_C4,VfPASP_ALC_path_C5,VfPASP_ALC_path_ViewRng,VfPASP_AlcGapSt_C0,VfPASP_AlcGapSt_C1,VfPASP_AlcGapSt_C2,VfPASP_AlcGapSt_C3,VfPASP_AlcGapSt_C4,VfPASP_AlcGapSt_C5,VfPASP_AlcGapTarS_m,VfPASP_AlcGapTarV_mps,VfPASP_egoAcc_mpss,VfPASP_egoSpd_mps,VfPASP_EHNearestMergedist_m,VfPASP_EnvModel_LA0FirstVREnd,VfPASP_EnvModel_LA0FirstVRStart,VfPASP_EnvModel_LA0LineFirstC0,VfPASP_EnvModel_LA0LineFirstC1,VfPASP_EnvModel_LA0LineFirstC2,VfPASP_EnvModel_LA0LineFirstC3,VfPASP_EnvModel_LA1FirstVREnd,VfPASP_EnvModel_LA1FirstVRStart,VfPASP_EnvModel_LA1LineFirstC0,VfPASP_EnvModel_LA1LineFirstC1,VfPASP_EnvModel_LA1LineFirstC2,VfPASP_EnvModel_LA1LineFirstC3,VfPASP_EnvModel_LH0FirstVREnd,VfPASP_EnvModel_LH0FirstVRStart,VfPASP_EnvModel_LH0LineFirstC0,VfPASP_EnvModel_LH0LineFirstC1,VfPASP_EnvModel_LH0LineFirstC2,VfPASP_EnvModel_LH0LineFirstC3,VfPASP_EnvModel_LH1FirstVREnd,VfPASP_EnvModel_LH1FirstVRStart,VfPASP_EnvModel_LH1LineFirstC0,VfPASP_EnvModel_LH1LineFirstC1,VfPASP_EnvModel_LH1LineFirstC2,VfPASP_EnvModel_LH1LineFirstC3,VfPASP_EnvModelPath_C0,VfPASP_EnvModelPath_C1,VfPASP_EnvModelPath_C2,VfPASP_EnvModelPath_C3_1,VfPASP_EnvModelPath_C3_2,VfPASP_EnvModelPath_C3_3,VfPASP_EnvModelPath_Length1,VfPASP_EnvModelPath_Length2,VfPASP_EnvModelPath_Length3,VfPASP_InnerSetSpd_kph,VfPASP_IVAcc_mpss,VfPASP_IVHeading_rad,VfPASP_IVLaDis_m,VfPASP_IVLaSpd_mps,VfPASP_IVLgDis_m,VfPASP_IVV_mps,VfPASP_NIIVLAcc_mpss,VfPASP_NIIVLHeading_rad,VfPASP_NIIVLLaDis_m,VfPASP_NIIVLLaV_mps,VfPASP_NIIVLLgDis_m,VfPASP_NIIVLV_mps,VfPASP_NIIVRAcc_mpss,VfPASP_NIIVRHeading_rad,VfPASP_NIIVRLaDis_m,VfPASP_NIIVRLaV_mps,VfPASP_NIIVRLgDis_m,VfPASP_NIIVRV_mps,VfPASP_NIVLAcc_mpss,VfPASP_NIVLHeading_rad,VfPASP_NIVLLaDis_m,VfPASP_NIVLLaV_mps,VfPASP_NIVLLgDis_m,VfPASP_NIVLV_mps,VfPASP_NIVRAcc_mpss,VfPASP_NIVRHeading_rad,VfPASP_NIVRLaDis_m,VfPASP_NIVRLaV_mps,VfPASP_NIVRLgDis_m,VfPASP_NIVRV_mps,VfPASP_RIIVLAcc_mpss,VfPASP_RIIVLHeading_rad,VfPASP_RIIVLLaDis_m,VfPASP_RIIVLLaV_mps,VfPASP_RIIVLLgDis_m,VfPASP_RIIVLV_mps,VfPASP_RIIVRAcc_mpss,VfPASP_RIIVRHeading_rad,VfPASP_RIIVRLaDis_m,VfPASP_RIIVRLaV_mps,VfPASP_RIIVRLgDis_m,VfPASP_RIIVRV_mps,VfPASP_RIVAcc_mpss,VfPASP_RIVHeading_rad,VfPASP_RIVLAcc_mpss,VfPASP_RIVLaDis_m,VfPASP_RIVLaV_mps,VfPASP_RIVLgDis_m,VfPASP_RIVLHeading_rad,VfPASP_RIVLLaDis_m,VfPASP_RIVLLaV_mps,VfPASP_RIVLLgDis_m,VfPASP_RIVLV_mps,VfPASP_RIVRAcc_mpss,VfPASP_RIVRHeading_rad,VfPASP_RIVRLaDis_m,VfPASP_RIVRLaV_mps,VfPASP_RIVRLgDis_m,VfPASP_RIVRV_mps,VfPASP_RIVV_mps,VfPASP_spdLmt_kph,VfPASP_StPoint0_a_mpss,VfPASP_StPoint0_s_m,VfPASP_StPoint0_t_s,VfPASP_StPoint0_v_mps,VfPASP_StPoint1_a_mpss,VfPASP_StPoint1_s_m,VfPASP_StPoint1_t_s,VfPASP_StPoint1_v_mps,VfPASP_StPoint2_a_mpss,VfPASP_StPoint2_s_m,VfPASP_StPoint2_t_s,VfPASP_StPoint2_v_mps,VfPASP_StPoint3_a_mpss,VfPASP_StPoint3_s_m,VfPASP_StPoint3_t_s,VfPASP_StPoint3_v_mps,VfPASP_StPoint4_a_mpss,VfPASP_StPoint4_s_m,VfPASP_StPoint4_t_s,VfPASP_StPoint4_v_mps,VfPASP_StPoint5_a_mpss,VfPASP_StPoint5_s_m,VfPASP_StPoint5_t_s,VfPASP_StPoint5_v_mps,VfPASP_StPointCtrl0_a_mpss,VfPASP_StPointCtrl0_s_m,VfPASP_StPointCtrl0_t_s,VfPASP_StPointCtrl0_v_mps,ViPASP_EHMerge_DP_ID,VuINP_TSRSignName0Proc,VuINP_TSRSignName1Proc,VuINP_TSRSignName2Proc,VuPASP_NaviPilot1stExitDis_m,VuPASP_NaviPilot1stRampOnDis_m
1021.908372,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,1,0,0,4,2,0,0,0,0,0,8,0,0,1,-32,-32,-32,-100,-100,-100,40,26.73611259,100,-0.049488187,0.00402919,-9.65E-05,1.52E-07,0,0,91.83026123,0,0,0,0,0,0,0,0,1.01920104,16.77083397,221.5653381,53.32000732,7.050003052,8.414496422,-0.051669121,-7.63E-05,3.92E-07,99.70001221,0,-5.530269146,-0.017285347,0.000170708,1.08E-06,92.11999512,0,1.698942304,0.004583509,-0.00011618,3.81E-07,91.3500061,0,-1.787799716,0.00352485,-5.65E-05,-2.82E-07,-0.008065979,0.001679153,6.33E-05,-9.02E-06,0,0,39.1456871,40,27,60,-0.001273667,-0.030002967,0.105381854,-0.58491683,100.9884415,19.48944473,0,0,99,0,200,0,0,0,99,0,200,0,-0.005231898,0.029996976,-3.794632912,0.512109637,59.88465881,17.06692123,1.672002316,-0.040002957,6.355405807,-0.934498191,196.0097656,23.3482666,0,0,0,0,0,16.73611259,0,0,0,0,0,16.73611259,-0.600000024,0.02,0,1.100000024,-0.119999997,-51.5,0,0,0,0,16.73611259,-0.600000024,-0.01,3.5,-0.270000011,-4.300000191,21.35611153,16.05611229,70,0.666566312,0,0,16.77083397,-0.247524753,16.52083397,1,16.52083397,-0.099008389,32.94166946,2,16.42083549,-5.67E-06,49.36249924,3,16.42082977,3.78E-06,65.78333282,4,16.42083359,-3.81E-06,82.2041626,5,16.42082977,0.025952445,11.56458378,0.699999988,16.59583473,1,0,0,0,0,113
1022.05224,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,1,0,0,4,2,0,0,0,0,0,7,0,0,1,-32,-32,-32,-100,-100,-100,40,26.80555725,80,-0.037681758,0.004231547,-8.78E-05,1.04E-07,0,0,88.61999512,0,0,0,0,0,0,0,0,0.970200956,16.84027863,219.9567108,54.55000305,5.210006714,8.325687408,-0.049425125,-7.06E-05,-3.26E-08,97.33999634,0,-5.550153255,-0.015813828,0.000172615,1.21E-08,88.8999939,0,1.704458594,0.005339806,-0.000109425,2.87E-07,88.20999146,0,-1.777758002,0.002766032,-5.20E-05,-2.05E-07,-0.003795622,0.002464696,4.26E-05,-8.22E-06,0,0,37.45098495,40,27,60,-0.003254247,-0.030002967,0.055381659,-0.584631741,101.1241302,19.47994804,0,0,99,0,200,0,0,0,99,0,200,0,0.003126722,0.029996976,-3.69463253,0.51240468,59.87274933,17.07675362,1.670514941,-0.040002957,6.355405807,-0.937147796,196.8340454,23.41446495,0,0,0,0,0,16.80555725,0,0,0,0,0,16.80555725,-0.699999988,0.02,0,1.100000024,-0.109999999,-51.59999847,0,0,0,0,16.80555725,-0.5,0.02,3.5,-0.200000003,-4,21.40555573,15.99555588,70,0.673257589,0,0,16.84027863,0.099010281,16.94027901,1,16.94027901,-0.198020563,33.68055725,2,16.74027824,-0.841584563,49.57083511,3,15.89027786,-0.495049506,64.96111298,4,15.39027786,-0.499996185,79.85139465,5,14.89028168,0.085658565,11.8581953,0.699999988,16.91027832,1,0,0,0,0,113
1022.206506,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,1,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,26.96180725,80,-0.031856239,0.004269708,-8.50E-05,-2.77E-07,0,0,83.24840546,0,0,0,0,0,0,0,0,0.833000958,16.99652863,217.9459076,58.07000732,1.5,8.208278656,-0.040901184,6.20E-05,-4.03E-06,103.0700073,0,-5.605911732,-0.015014648,0.000180244,-4.50E-07,83.23999023,0,1.713768005,0.005736395,-0.000110675,-2.52E-07,83.26000977,0,-1.780869722,0.002651973,-4.76E-05,-3.76E-07,0.003773032,0.003469692,9.92E-09,-7.78E-06,0,0,34.1028595,40,24.44081116,60,-0.010282131,-0.030002967,-0.044618722,-0.583906293,101.5013199,19.45577431,0,0,99,0,200,0,0,0,99,0,200,0,0.050243348,0.029996976,-3.544631958,0.514073491,59.89659882,17.13237,1.65092504,-0.040002957,6.405405998,-0.943942368,199.0030212,23.58422661,0,0,0,0,0,16.96180725,0,0,0,0,0,16.96180725,-0.699999988,0.02,0,1.299999952,-0.119999997,-51.59999847,0,0,0,0,16.96180725,0.100000001,0.02,3.5,-0.129999995,-2.900000095,21.71180725,16.06180573,80,0.703873932,0,0,16.99652863,0.445545316,17.44652939,1,17.44652939,0.297028959,35.19305801,2,17.74652863,-0.346536934,52.58958435,3,17.39652634,-1.08910358,68.88611603,4,16.29653168,-0.500007629,84.68264008,5,15.79652405,0.279710144,12.21257019,0.699999988,17.31152916,1,0,0,0,0,97
1022.337491,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,1,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.03125,80,-0.034035683,0.004584685,-8.42E-05,-3.96E-07,0,0,81.3082962,0,0,0,0,0,0,0,0,0.921200991,17.06597328,215.1307983,56.3999939,0,8.152434349,-0.037631035,-3.34E-05,-3.80E-06,110.1700134,0,-5.612969875,-0.011623383,0.000178337,-1.57E-06,81.29998779,0,1.718000054,0.005692199,-0.000110547,-3.77E-07,81.32000732,0,-1.780406356,0.003184733,-4.96E-05,-6.78E-07,0.012207256,0.003632237,-1.56E-05,-7.67E-06,0,0,31.97574425,40,21.79313278,60,-0.012877983,-0.030002967,-0.094618909,-0.583701372,101.6144562,19.44894791,0,0,99,0,200,0,0,0,99,0,200,0,0.073002309,0.029996976,-3.544631958,0.514911056,59.92540741,17.16028214,1.644676805,-0.030002967,6.405405998,-0.709758222,199.7389679,23.6491642,0,0,0,0,0,17.03125,0,0,0,0,0,17.03125,-0.600000024,0.02,0,1.200000048,-0.150000006,-51.79999924,0,0,0,0,17.03125,-0.5,0.02,3.400000095,-0.129999995,-2.799999952,21.48125076,16.05125046,80,0.70161134,0,0,17.06597328,0.445545316,17.51597404,1,17.51597404,0.297028959,35.33194733,2,17.81597328,-0.346535027,52.79792023,3,17.4659729,-1.089107394,69.16389465,4,16.36597443,-0.5,85.02986908,5,15.86597443,0.403625757,12.26118183,0.699999988,17.38097382,1,0,0,0,0,97
1022.480853,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,1,0,0,0,2,0,0,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.10069466,80,-0.029619873,0.004725759,-8.49E-05,-5.82E-07,0,0,81.30851746,0,0,0,0,0,0,0,0,0.970200956,17.13541794,213.5221558,56.1499939,0,8.131637573,-0.0359869,-0.000178337,-3.40E-06,123.6799927,0,-5.617187023,-0.009366035,0.00018692,-1.62E-06,79.07998657,0,1.721849561,0.005185495,-0.000117018,-7.64E-07,79.76000977,0,-1.774636745,0.00354675,-4.93E-05,-7.24E-07,0.017356923,0.003683831,9.40E-06,-7.57E-06,0,0,30.69412994,40,19.74214554,60,-0.016401934,-0.030002967,-0.094618909,-0.583451092,101.8943863,19.44060898,1.638777614,-0.030002967,6.450406075,-0.713509679,201.2540436,23.7741642,0,0,99,0,200,0,0.118322335,0.029996976,-3.444631577,0.516682506,59.9949646,17.21931839,0,0,99.00499725,0,200,0,0,0,0,0,0,17.11805725,0,0,0,0,0,17.11805725,-0.600000024,0.02,0,0.800000012,-0.119999997,-51.89999771,0,0,0,0,17.11805725,-0.699999988,0.02,3.5,-0.129999995,-4.699999809,21.36805725,16.07805634,80,0.699891806,0,0,17.13541794,0.445545316,17.5854187,1,17.5854187,0.297028959,35.47083664,2,17.88541794,-0.346533149,53.0062561,3,17.53541946,-1.089111209,69.44167328,4,16.43541718,-0.5,85.37709045,5,15.93541718,0.46626696,12.30979252,0.699999988,17.45041847,1,0,0,0,0,97
1022.615696,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,1,0,0,0,2,0,0,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.20486259,100,-0.020645738,0.004811025,-8.63E-05,-1.36E-06,0,0,96.56325531,0,0,0,0,0,0,0,0,0.754600942,17.25694466,209.2517242,56.10998535,0,8.045137405,-0.035058022,-0.00031662,4.35E-07,120.2799988,0,-5.645393848,-0.007050514,0.000173569,-2.31E-06,82.33999634,0,1.738484025,0.006114561,-0.000115942,-1.41E-06,120.2799988,0,-1.773509741,0.003660658,-4.55E-05,-1.28E-06,0.12801069,-0.023223368,6.89E-05,-6.84E-06,3.00E-08,0,27.24292946,40,23.8913269,60,-0.016602369,-0.030002967,-0.094618909,-0.583403349,102.2239456,19.43901634,1.630277991,-0.020002976,6.550406456,-0.478141218,202.7904968,23.90031624,0,0,99,0,200,0,0.158335254,0.029996976,-3.344631195,0.518390536,60.12612152,17.27624321,0,0,99.00499725,0,200,0,0,0,0,0,0,17.20486259,0,0,0,0,0,17.20486259,-0.600000024,-0.01,0,-0.200000018,-0.589999974,-52.09999847,0,0,0,0,17.20486259,-0.600000024,0.02,3.600000143,-0.119999997,-3.899999857,21.37486267,16.09486198,80,0.655922592,0,0,17.25694466,0.445545316,17.70694542,1,17.70694542,0.297028959,35.71389008,2,18.00694466,-0.346535027,53.37083435,3,17.65694427,-1.089107394,69.92778015,4,16.5569458,-0.5,85.98472595,5,16.0569458,0.518582225,12.39486122,0.699999988,17.57194519,1,0,0,0,0,97
1022.753565,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,1,0,0,0,2,0,0,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.25694466,135,-0.015794694,0.005061745,-8.58E-05,-1.42E-06,0,0,99.81187439,0,0,0,0,0,0,0,0,0.774200976,17.30902863,209.2517242,61.58999634,0,7.989783764,-0.034302711,-0.000320435,1.47E-06,113.1300049,0,-5.653336048,-0.005838394,0.000153542,-2.65E-06,113.1300049,0,1.758278966,0.006422224,-0.000116697,-9.94E-07,113.1300049,0,-1.774441481,0.003691246,-4.74E-05,-1.41E-06,0.278010696,-0.042652234,0.000112396,-4.98E-06,1.05E-07,0,25.11949158,40,26.70771408,60,-0.01533308,-0.030002967,-0.094618909,-0.583437562,102.5979309,19.44015694,1.614547014,-0.020002976,6.700407028,-0.480261415,204.2346649,24.00629616,0,0,99,0,200,0,0.204043552,0.029996976,-3.244630814,0.520428658,60.34465027,17.34416771,0,0,99.00499725,0,200,0,0,0,0,0,0,17.29166794,0,0,0,0,0,17.29166794,-0.600000024,-0.01,0,0.5,-0.400000006,-52.29999924,0,0,0,0,17.29166794,0,0.02,3.700000048,-0.239999995,-1.200000048,21.00166702,16.12166786,80,0.623502672,0,0,17.30902863,0.445545316,17.75902939,1,17.75902939,0.297028959,35.81805801,2,18.05902863,-0.346536934,53.52708435,3,17.70902634,-1.08910358,70.13611603,4,16.60903168,-0.500007629,86.24514008,5,16.10902405,0.512724042,12.43132019,0.699999988,17.62402916,1,0,0,0,0,97
1022.893882,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,1,0,0,0,2,0,0,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.41319466,150,-0.003694355,0.00509828,-8.27E-05,-1.23E-06,0,0,113.1299973,0,0,0,0,0,0,0,0,0.686000943,17.37847328,204.9812622,59.47000122,0,7.925753117,-0.033370018,-0.000340462,5.68E-07,129.7399902,0,-5.655228138,-0.004196167,0.000132561,-2.19E-06,92.6499939,0,1.780883312,0.00619002,-0.00013643,-1.55E-06,108.75,0,-1.799610734,0.003840338,-6.28E-05,-2.15E-06,0.528010726,-0.047692228,0.000149299,-3.15E-06,4.05E-07,0,22.06396866,40,27.67843056,60,-0.012674104,-0.030002967,-0.094618909,-0.583539248,102.7687149,19.44354439,1.606176972,-0.010002985,6.750407219,-0.240693286,204.9001312,24.06134605,0,0,99,0,200,0,0.229642048,0.029996976,-3.194630623,0.521593928,60.44841385,17.38299942,0,0,99.00499725,0,200,0,0,0,0,0,0,17.41319466,0,0,0,0,0,17.34375,-0.400000006,-0.01,0,0.600000024,-0.319999993,-52.5,0,0,0,0,17.41319466,0.200000003,0.02,3.800000191,-0.200000003,-1.299999952,21.77319527,16.19319534,80,0.640529215,0,0,17.37847328,0.099010281,17.47847366,1,17.47847366,-0.198020563,34.75694656,2,17.2784729,-0.841582656,51.18542099,3,16.42847443,-0.495045722,67.11389923,4,15.92847824,-0.500003815,82.54237366,5,15.42847443,0.4476282,12.23493099,0.699999988,17.44847298,1,0,0,0,0,97
1023.039,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,0,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.5,150,-0.003345013,0.005357604,-9.95E-05,-1.62E-06,0,0,101.1999207,0,0,0,0,0,0,0,0,0.813400984,17.5,202.8460388,61.1000061,0,7.905035496,-0.031338692,-0.000398636,1.39E-06,117.769989,0,-5.659741879,-0.003553391,0.000105858,-2.58E-06,98.30999756,0,1.7823627,0.005561899,-0.000139546,-1.46E-06,105.730011,0,-1.788069487,0.004768345,-7.30E-05,-2.45E-06,0.678010762,-0.048447996,0.000131664,-2.34E-06,9.36E-07,0,19.89737129,40,27,60,0.002646984,-0.020002976,-0.094618909,-0.389493018,103.3815842,19.46915627,0,0,99,0,200,0,0,0,99,0,200,0,-0.007326825,0.029996976,-3.094630241,0.513326883,62.8468399,17.10748672,0,0,99.00499725,0,200,0,0,0,0,0,0,17.5,0,0,0,0,0,17.5,-0.300000012,-0.01,0,0.5,-0.340000004,-52.5,0,0,0,0,17.5,0.300000012,0.02,3.700000048,-0.200000003,-1,22.02000046,16.29000092,80,0.631634533,0,0,17.5,0.099010281,17.60000038,1,17.60000038,-0.198020563,35,2,17.39999962,-0.841584563,51.54999924,3,16.54999924,-0.495049506,67.59999847,4,16.04999924,-0.499996185,83.15000153,5,15.55000305,0.318010747,12.31999969,0.699999988,17.56999969,1,0,0,0,0,97
1023.183862,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,0,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.5,150,-0.004769862,0.005194663,-0.000109787,-2.12E-06,0,0,101.9315186,0,0,0,0,0,0,0,0,0.617400944,17.51736069,202.8460388,61.1000061,0,7.858480453,-0.03276062,-0.000392914,1.39E-06,117.769989,0,-5.664884567,-0.00353241,9.44E-05,-2.58E-06,98.30999756,0,1.784329057,0.004303332,-0.000146101,-1.56E-06,105.730011,0,-1.782913446,0.006108612,-8.41E-05,-3.07E-06,0.778010786,-0.048651069,0.000173406,-1.93E-06,1.37E-06,0,18.60237122,40,27,60,0.004857088,-0.020002976,-0.094618909,-0.389558852,103.5865784,19.47244644,0,0,99,0,200,0,0,0,99,0,200,0,-0.011721462,0.029996976,-3.044630051,0.513157248,63.11941528,17.10183525,0,0,99.00499725,0,200,0,0,0,0,0,0,17.5,0,0,0,0,0,17.5,-0.300000012,-0.01,0,0.5,-0.330000013,-52.59999847,0,0,0,0,17.5,0.699999988,0.02,3.700000048,-0.219999999,-1.200000048,22.27000046,16.28000069,80,0.521707892,0,0,17.51736069,0.099010281,17.61736107,1,17.61736107,-0.198020563,35.03472137,2,17.41736031,-0.841584563,51.6020813,3,16.56735992,-0.495049506,67.66944122,4,16.06735992,-0.5,83.23680115,5,15.56735992,0.249732509,12.33215237,0.699999988,17.58736038,1,0,0,0,0,97
1023.330361,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,0,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.55208397,150,0.00870645,0.005490084,-0.000126273,-2.32E-06,0,0,111.3999939,0,0,0,0,0,0,0,0,0.558600962,17.56944466,198.5756073,62.39001465,0,7.742015839,-0.037201881,-0.000447273,3.63E-06,87.29000854,0,-5.640309334,-4.77E-06,6.01E-05,-2.52E-06,107.5700073,0,1.80441606,0.004627171,-0.000153835,-1.56E-06,109.0499878,0,-1.764394164,0.006579096,-0.000104041,-2.51E-06,1.078010798,-0.04786336,5.36E-05,-1.19E-06,2.89E-06,0,14.65622425,40,27,60,0.040095784,-0.020002976,-0.044618722,-0.390510529,104.3191147,19.52001762,0,0,99,0,200,0,0,0,99,0,200,0,-0.027963631,0.029996976,-2.894629478,0.512634456,62.71673584,17.08441162,0,0,99.00499725,0,200,0,0,0,0,0,0,17.56944466,0,0,0,0,0,17.56944466,-0.100000001,-0.01,0,0.099999994,-0.629999995,-52.89999771,0,0,0,0,17.56944466,3,0.02,4.099999905,-0.039999999,0,24.04944611,16.35944557,80,0.406339407,0,0,17.56944466,0.099010281,17.66944504,1,17.66944504,-0.198020563,35.13888931,2,17.46944427,-0.841582656,51.75833511,3,16.6194458,-0.495045722,67.87778473,4,16.11944962,-0.500003815,83.49723053,5,15.6194458,0.222270876,12.36861134,0.699999988,17.63944435,1,0,0,0,0,79
1023.461473,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,0,1,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.60416794,150,0.022164822,0.005584582,-0.000128418,-2.09E-06,0,0,108.3920059,0,0,0,0,0,0,0,0,0.578200936,17.62152863,196.4403839,62.30999756,0,7.738273621,-0.035495758,-0.000441551,3.72E-06,115.9200134,0,-5.642092705,-0.001065254,5.25E-05,-2.09E-06,103.1700134,0,1.81539607,0.005183689,-0.000159924,-1.83E-06,106.2000122,0,-1.764126658,0.005792358,-0.000103948,-1.84E-06,1.178010702,-0.047512364,4.48E-05,-1.07E-06,3.36E-06,0,13.30164146,40,27,60,0.060007792,-0.020002976,-0.044618722,-0.391049117,104.6079712,19.54693985,0,0,99,0,200,0,0,0,99,0,200,0,-0.033488888,0.029996976,-2.894629478,0.512432516,62.54866028,17.07768059,0,-2.99E-06,4.155397415,-5.78E-05,0.450764656,19.30045509,0,0,0,0,0,17.60416794,0,0,0,0,0,17.60416794,-0.100000001,-0.01,0,0.600000024,-0.460000008,-53,0,0,0,0,17.60416794,3,0.02,4.099999905,-0.050000001,0.899999857,24.4841671,16.39416695,80,0.433819473,0,0,17.62152863,0.099010281,17.72152901,1,17.72152901,-0.198020563,35.24305725,2,17.52152824,-0.841584563,51.91458511,3,16.67152786,-0.495049506,68.08611298,4,16.17152786,-0.499996185,83.75764465,5,15.67153168,0.207434759,12.4050703,0.699999988,17.69152832,1,0,0,0,0,79
1023.606666,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,5,1,2,1,1,1,1,0,0,0,0,2,1,1,0,1,4,2,0,0,0,0,0,5,1,0,1,-32,-32,-32,-100,-100,-100,40,27.69097328,150,0.031024039,0.00403607,-0.00015315,-2.45E-06,0,0,102.8709488,0,0,0,0,0,0,0,0,0.509600997,17.72569466,192.1699371,60.36999512,0,7.685883522,-0.033046722,-0.000424385,2.59E-06,109.4599915,0,-5.64950037,-0.003751755,3.62E-05,-1.45E-06,95.44000244,0,1.823310971,0.005467916,-0.00018876,-2.68E-06,86.05999756,0,-1.745457172,0.003096944,-0.000130183,-2.30E-06,1.428010464,-0.046770222,4.13E-05,-9.29E-07,3.92E-06,0,9.805252075,40,27,60,0.101138867,-0.020002976,0.00538147,-0.392198771,105.1700592,19.60440636,0,0,99,0,200,0,0,0,99,0,200,0,-0.023169966,0.029996976,-2.744628906,0.512671113,62.9305954,17.08563423,0.286445588,-0.010002985,4.205397606,-0.242349759,1.31319809,24.22694016,0,0,0,0,0,17.69097328,0,0,0,0,0,17.69097328,-0.100000001,-0.01,0,0.5,-0.5,-53.20000076,0,0,0,0,17.69097328,1,0.02,3.900000095,-0.100000001,0.200000048,22.94097328,16.48097229,80,0.470573336,0,0,17.72569466,0.099010281,17.82569504,1,17.82569504,-0.198020563,35.45138931,2,17.62569427,-0.841582656,52.22708511,3,16.7756958,-0.495045722,68.50278473,4,16.27569962,-0.500003815,84.27848053,5,15.7756958,0.201714605,12.47798634,0.699999988,17.79569435,1,0,0,0,0,79
