t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VeINP_IVID[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfLSSIN_l_LaneMkrOffsLe[],VfLSSIN_Ag_LaneMkrHdgAgLe[],VfLSSIN_Crvt_LaneMkrCrvtLe[],VfLSSIN_dCrvt_LaneMkrCrvtRateLe[],VfLSSIN_l_ViewRngLe[],VfLSSIN_l_StrtRngLe[],VfLSSIN_l_LaneMkrOffsRi[],VfLSSIN_Ag_LaneMkrHdgAgRi[],VfLSSIN_Crvt_LaneMkrCrvtRi[],VfLSSIN_dCrvt_LaneMkrCrvtRateRi[],VfLSSIN_l_ViewRngRi[],VfLSSIN_l_StrtRngRi[],VFLSSIN7_l_LaneMkrOffsNxtLe[],VFLSSIN7_Ag_LaneMkrHdgAgNxtLe[],VFLSSIN7_Crvt_LaneMkrCrvtNxtLe[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtLe[],VfLSSIN7_l_ViewRngNxtLe[],VFLSSIN7_l_StrtRngNxtLe[],VFLSSIN7_l_LaneMkrOffsNxtRi[],VFLSSIN7_Ag_LaneMkrHdgAgNxtRi[],VFLSSIN7_Crvt_LaneMkrCrvtNxtRi[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtRi[],VfLSSIN7_l_ViewRngNxtRi[],VFLSSIN7_l_StrtRngNxtRi[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
67.80284345,6.416666985,-0.038858797,75,1,-0.367815495,27.08662796,4,1,0.398884594,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.395833969,0,0,0,0,0,6.395833969,0,0,0,0,6.395833969,0,0,0,0,6.395833969,0,0,3.02967E-06,-7.19083E-05,0.006742949,-0.037031412,0,0,6.416666985,-0.038858797,1,6.616667271,6.616667271,0.200000286,2,13.51666737,6.900000095,0.283332825,3,20.81666756,7.300000191,0.400000095,4,28.91666794,8.100000381,0.800000191,5,37.81666946,8.900001526,0.800001144,1.581019163,0.010240493,-0.000999702,1.69786E-05,39.64977264,-0.000190735,-1.615993261,0.003915183,-0.000183152,2.1477E-05,38.34977341,-0.000190735,5.06034565,0.007041545,6.58035E-05,5.37857E-05,30.53977966,0,-4.945591927,-0.013127862,0.002479764,6E-05,36.23977661,0,34,0,0,-12.63001823,-32,-32,62.15984344,-100,-100,199,0,0,-1.58823967,1.608371258,-0.010050774,-0.004226685,0.000488281,8.67844E-05,-2.34749E-05,-4.33624E-06,39.6499939,38.3500061,0,0,-5.061877728,4.948569775,-0.007088661,0.013939857,2.76566E-05,0.001187325,-5.33089E-06,-1.1269E-05,30.53999329,36.24000549,0,0
67.85830366,6.395833969,-0.048658799,75,1,-0.378522545,26.84285927,4,1,0.383701444,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.395833969,0,0,0,0,0,6.395833969,0,0,0,0,6.395833969,0,0,0,0,6.395833969,0,0,2.60194E-06,-0.000217669,0.006487102,-0.029961526,0,0,6.395833969,-0.048658799,1,6.795834064,6.795834064,0.400000095,2,14.09583473,7.300000668,0.504166603,3,22.39583397,8.299999237,0.999998569,4,32.39583588,10.00000191,1.70000267,5,44.39583588,12,1.999998093,1.583907008,0.009150097,-0.000933053,1.97486E-05,32.32977676,-0.000190735,-1.612069249,0.004542942,-0.000187726,2.27784E-05,36.97977448,-0.000190735,5.066531658,0.006928489,0.00010628,5.22557E-05,31.19977951,0,-4.95220232,-0.015768286,0.002343858,6E-05,34.96977615,0,34,0,0,-11.90001869,-32,-32,57.86985016,-100,-100,199,0,0,-1.590581298,1.604954004,-0.008014679,-0.004986763,0.00033474,9.82285E-05,-1.30087E-05,-1.02352E-06,32.33000183,36.97999573,0,0,-5.068885326,4.956394672,-0.006752014,0.018265724,8.86917E-05,0.000828743,3.9814E-06,-4.94719E-06,31.19999695,34.97000122,0,0
67.92822597,6.395833969,-0.048658799,75,1,-0.393938601,26.3631382,4,1,0.352992207,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.333333969,0,0,0,0,0,6.333333969,0,0,0,0,6.333333969,0,0,0,0,6.333333969,0,0,2.60194E-06,-0.000217669,0.006487102,-0.029961526,0,0,6.395833969,-0.048658799,1,6.795834064,6.795834064,0.400000095,2,14.09583473,7.300000668,0.504166603,3,22.39583397,8.299999237,0.999998569,4,32.39583588,10.00000191,1.70000267,5,44.39583588,12,1.999998093,1.573935986,0.006001366,-0.000758333,2.27183E-05,32.32977676,-0.000190735,-1.606131077,0.006219449,-0.000196946,2.29994E-05,36.97977448,-0.000190735,5.070759296,0.006825346,0.000168254,5.43566E-05,31.19977951,0,-4.961542606,-0.018054966,0.002158045,6E-05,34.96977615,0,34,0,0,-11.90001869,-32,-32,57.86985016,-100,-100,199,0,0,-1.577479124,1.587703228,-0.002009392,-0.006371498,-0.000253677,0.000104904,-5.74812E-06,1.03749E-06,29.97000122,35.33000183,0,0,-5.071268559,4.962884426,-0.006838799,0.018694878,9.25064E-05,0.000823021,3.9814E-06,-4.94719E-06,31.19999695,34.97000122,0,0
67.99902335,6.395833969,-0.048658799,75,1,-0.410902113,25.95737267,4,1,0.217849836,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.291667461,0,0,0,0,0,6.291667461,0,0,0,0,6.291667461,0,0,0,0,6.291667461,0,0,2.60194E-06,-0.000217669,0.006487102,-0.029961526,0,0,6.395833969,-0.048658799,1,6.795834064,6.795834064,0.400000095,2,14.09583473,7.300000668,0.504166603,3,22.39583397,8.299999237,0.999998569,4,32.39583588,10.00000191,1.70000267,5,44.39583588,12,1.999998093,1.570291877,0.001732285,-0.000462117,2.29955E-05,29.96977997,-0.000190735,-1.592135429,0.006588676,-0.000208504,1.92472E-05,35.32977676,-0.000190735,5.061911106,0.004832564,0.000214823,5.59712E-05,30.28977966,0,-4.961730957,-0.016982967,0.001860267,6E-05,33.86977768,0,34,0,0,-11.92001915,-32,-32,57.1698494,-100,-100,199,0,0,-1.576072693,1.582398415,-0.001132965,-0.007066727,-0.000149727,0.000102043,-1.49654E-05,-7.58097E-07,29.97000122,35.33000183,0,0,-5.062533379,4.965141773,-0.004351616,0.016794205,0.000118256,0.000752449,8.61008E-06,-7.88085E-06,30.28999329,33.86999512,0,0
68.05887689,6.354166985,-0.421058804,75,1,-0.43509537,25.46056366,4,1,0.111565314,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.229166985,0,0,0,0,0,6.229166985,0,0,0,0,6.229166985,0,0,0,0,6.229166985,0,0,3.17185E-06,-0.000313562,0.007354366,-0.017487049,0,0,6.354166985,-0.421058804,1,8.154167175,8.154167175,1.800000191,2,18.25416756,10.10000038,1.945833206,3,30.35416794,12.10000038,2,4,44.35416794,14,1.899999619,5,59.95417023,15.60000229,1.600002289,1.571212292,0.001290297,-0.000262259,2.21462E-05,29.96977997,-0.000190735,-1.586549401,0.006979213,-0.000204325,2.01032E-05,35.32977676,-0.000190735,5.063115597,0.004438768,0.000237329,5.87477E-05,30.28977966,0,-4.967371464,-0.016888879,0.001660352,6E-05,33.86977768,0,34,0,0,-11.92001915,-32,-32,57.1698494,-100,-100,199,0,0,-1.581744194,1.586757898,-0.003070831,-0.006252289,-0.00019455,0.000105858,-1.0008E-05,2.43075E-07,27.86000061,34.03999329,0,0,-5.051194191,4.967013836,-0.002188683,0.016103745,0.00012207,0.000699043,9.69786E-06,-7.12369E-06,29.52000427,32.77999878,0,0
68.12168066,6.354166985,-0.421058804,75,1,-0.454951584,25.20428085,4,1,0.089543633,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.208333492,0,0,0,0,0,6.208333492,0,0,0,0,6.208333492,0,0,0,0,6.208333492,0,0,3.17185E-06,-0.000313562,0.007354366,-0.017487049,0,0,6.354166985,-0.421058804,1,8.154167175,8.154167175,1.800000191,2,18.25416756,10.10000038,1.945833206,3,30.35416794,12.10000038,2,4,44.35416794,14,1.899999619,5,59.95417023,15.60000229,1.600002289,1.578296304,0.002642689,-6.22749E-05,2.43433E-05,27.85978317,-0.000190735,-1.593021512,0.006848174,-0.000204383,2.04118E-05,34.03977585,-0.000190735,5.051839352,0.002663187,0.000247909,5.93662E-05,29.51978111,0,-4.969326973,-0.016380431,0.001468108,6E-05,32.77977753,0,34,0,0,-11.95001888,-32,-32,56.46985245,-100,-100,199,0,0,-1.584301949,1.586964607,-0.002691269,-0.007142067,-0.000247955,8.7738E-05,-1.42492E-05,-4.99841E-06,27.86000061,34.03999329,0,0,-5.052328587,4.975488663,-0.002234459,0.016641617,0.000137329,0.000687599,9.69786E-06,-7.12369E-06,29.52000427,32.77999878,0,0
68.18768568,6.208333492,-0.362258792,75,1,-0.470987082,24.95092773,4,1,0.067408815,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.145833492,0,0,0,0,0,6.145833492,0,0,0,0,6.145833492,0,0,0,0,6.145833492,0,0,3.53729E-06,-0.000171118,0.004027879,-0.010921776,0,0,6.208333492,-0.362258792,1,7.808333397,7.808333397,1.599999905,2,17.50833321,9.699999809,1.891666412,3,29.00833321,11.5,1.800000191,4,42.20833206,13.19999886,1.699998856,5,56.80833435,14.60000229,1.400003433,1.579164028,0.002762033,0.000137723,2.723E-05,27.85978317,-0.000190735,-1.591964841,0.007001857,-0.000186025,2.28124E-05,34.03977585,-0.000190735,5.052251339,0.00227855,0.000265856,6E-05,29.51978111,0,-4.974870682,-0.016536243,0.001392528,6E-05,32.77977753,0,34,0,0,-11.95001888,-32,-32,56.46985245,-100,-100,199,0,0,-1.582081318,1.587297678,-0.003935814,-0.006640434,-0.000263214,0.000102043,-5.35324E-06,-1.76486E-06,26.61000061,32.99000549,0,0,-5.05252552,4.975039482,-0.002492905,0.01625824,0.00014782,0.000850677,1.09533E-05,-1.07596E-05,28.77000427,31.91000366,0,0
68.25131051,6.208333492,-0.362258792,75,1,-0.495662689,24.6810627,4,1,0.046815146,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.104166985,0,0,0,0,0,6.104166985,0,0,0,0,6.104166985,0,0,0,0,6.104166985,0,0,3.53729E-06,-0.000171118,0.004027879,-0.010921776,0,0,6.208333492,-0.362258792,1,7.808333397,7.808333397,1.599999905,2,17.50833321,9.699999809,1.891666412,3,29.00833321,11.5,1.800000191,4,42.20833206,13.19999886,1.699998856,5,56.80833435,14.60000229,1.400003433,1.577171087,0.003905615,0.000437723,2.78929E-05,26.60978317,-0.000190735,-1.59257865,0.007289855,-0.000187831,2.72184E-05,32.98977661,-0.000190735,5.053402901,0.002642199,0.000312845,6E-05,28.76978111,0,-4.980592728,-0.016519416,0.00159506,6E-05,31.90977859,0,34,0,0,-12.77001858,-32,-32,59.82984924,-100,-100,199,0,0,-1.581959248,1.585180283,-0.004067421,-0.007375717,-0.000331879,8.86917E-05,-6.26966E-06,-5.07571E-06,26.61000061,32.99000549,0,0,-5.053871155,4.983427048,-0.002785683,0.016665459,0.000164986,0.000834465,1.09533E-05,-1.07596E-05,28.77000427,31.91000366,0,0
68.32463492,6.208333492,-0.362258792,75,1,-0.526886046,24.41106987,4,1,0.087080769,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.083333969,0,0,0,0,0,6.083333969,0,0,0,0,6.083333969,0,0,0,0,6.083333969,0,0,3.53729E-06,-0.000171118,0.004027879,-0.010921776,0,0,6.208333492,-0.362258792,1,7.808333397,7.808333397,1.599999905,2,17.50833321,9.699999809,1.891666412,3,29.00833321,11.5,1.800000191,4,42.20833206,13.19999886,1.699998856,5,56.80833435,14.60000229,1.400003433,1.576184273,0.004257821,0.000551469,2.75878E-05,25.49978447,-0.000190735,-1.585259438,0.007053412,-0.000203881,2.87447E-05,31.69977951,-0.000190735,5.053272247,0.002789036,0.000322059,6E-05,27.73978233,0,-4.985227108,-0.016718106,0.001670924,6E-05,30.91978073,0,34,0,0,-12.81001854,-32,-32,59.12984848,-100,-100,199,0,0,-1.58178556,1.577860355,-0.004781723,-0.006894112,-0.000276566,0.000114441,-5.65313E-06,2.05357E-06,25.5,31.69999695,0,0,-5.053643703,4.988621712,-0.002975464,0.016940117,0.000164986,0.000841141,9.28156E-06,-1.2828E-05,27.74000549,30.91999817,0,0
68.39211629,6.083333969,-0.352458805,75,1,-0.548510015,24.14463997,4,1,0.113766439,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.041666985,0,0,0,0,0,6.041666985,0,0,0,0,6.041666985,0,0,0,0,6.041666985,0,0,4.18198E-06,-9.4853E-06,0.004814103,-0.006400406,0,0,6.083333969,-0.352458805,1,7.88333416,7.88333416,1.800000191,2,17.68333435,9.800000191,1.916666031,3,29.28333473,11.60000038,1.800000191,4,42.58333588,13.30000114,1.700000763,5,57.88333511,15.29999924,1.999998093,1.578135014,0.004865035,0.000559122,2.90096E-05,25.49978447,-0.000190735,-1.581004024,0.006964632,-0.000226499,2.66434E-05,31.69977951,-0.000190735,5.054460526,0.002971682,0.000337611,6E-05,27.73978233,0,-4.993249416,-0.017087257,0.001669383,6E-05,30.91978073,0,34,0,0,-12.81001854,-32,-32,59.12984848,-100,-100,199,0,0,-1.583474398,1.575498939,-0.00515461,-0.006999016,-0.000282288,0.000116348,-5.65313E-06,2.05357E-06,25.5,31.69999695,0,0,-5.054666519,4.994446278,-0.003042221,0.017324448,0.000174522,0.000828743,9.28156E-06,-1.2828E-05,27.74000549,30.91999817,0,0
68.45304104,6.083333969,-0.352458805,75,1,-0.600633621,23.55392647,4,1,0.121677995,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,6.000000477,0,0,0,0,0,6.000000477,0,0,0,0,6.000000477,0,0,0,0,6.000000477,0,0,4.18198E-06,-9.4853E-06,0.004814103,-0.006400406,0,0,6.083333969,-0.352458805,1,7.88333416,7.88333416,1.800000191,2,17.68333435,9.800000191,1.916666031,3,29.28333473,11.60000038,1.800000191,4,42.58333588,13.30000114,1.700000763,5,57.88333511,15.29999924,1.999998093,1.581370354,0.005689354,0.000695618,3.32274E-05,28.02978325,-0.000190735,-1.575836062,0.006700233,-0.000240617,2.22799E-05,30.34978104,-0.000190735,5.055531025,0.002870729,0.000364587,6E-05,24.34978676,0,-5.001927853,-0.018317025,0.001623305,6E-05,29.93978119,0,34,0,0,-12.43001842,-32,-32,56.68984985,-100,-100,199,0,0,-1.588426948,1.56852138,-0.006210327,-0.006778717,-0.000368118,0.000123978,-1.01551E-05,2.73343E-06,28.02999878,30.3500061,0,0,-5.056519508,5.00831604,-0.002914429,0.01881218,0.000193596,0.000796318,9.28156E-06,-1.21938E-05,24.3500061,29.94000244,0,0
68.52303065,6.083333969,-0.352458805,75,1,-0.617752612,23.25764275,4,1,0.110800505,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,5.979167461,0,0,0,0,0,5.979167461,0,0,0,0,5.979167461,0,0,0,0,5.979167461,0,0,4.18198E-06,-9.4853E-06,0.004814103,-0.006400406,0,0,6.083333969,-0.352458805,1,7.88333416,7.88333416,1.800000191,2,17.68333435,9.800000191,1.916666031,3,29.28333473,11.60000038,1.800000191,4,42.58333588,13.30000114,1.700000763,5,57.88333511,15.29999924,1.999998093,1.583203673,0.00604232,0.000726208,3.62158E-05,28.02978325,-0.000190735,-1.57376945,0.006745292,-0.000245381,1.92851E-05,30.34978104,-0.000190735,5.056412697,0.00289619,0.000379788,6E-05,24.34978676,0,-5.007628918,-0.018664302,0.001602714,6E-05,29.93978119,0,34,0,0,-12.43001842,-32,-32,56.68984985,-100,-100,199,0,0,-1.589275122,1.564134955,-0.005302429,-0.007434845,-0.000279427,0.000112534,-8.69483E-06,-1.23866E-07,26.88000488,29.21000671,0,0,-5.057506084,5.015374184,-0.003024101,0.017900467,0.000203133,0.00061512,9.28156E-06,-8.51788E-06,21.30999756,29.1000061,0,0
68.59074404,6.000000477,-0.59745878,75,1,-0.642086565,22.9340992,4,1,0.086814277,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,5.958333492,0,0,0,0,0,5.958333492,0,0,0,0,5.958333492,0,0,0,0,5.958333492,0,0,4.63917E-06,8.45644E-05,0.005907304,-0.001434505,0,0,6.000000477,-0.59745878,1,7.400000572,7.400000572,1.400000095,2,16.70000076,9.300000191,1.899999619,3,28,11.29999924,1.999999046,4,41,13,1.700000763,5,56.00000381,15.00000381,2.000003815,1.584106207,0.005409148,0.000618443,3.68625E-05,26.87978363,-0.000190735,-1.569463015,0.007263067,-0.000229607,1.86376E-05,29.20978165,-0.000190735,5.057394981,0.002981501,0.000398192,6E-05,21.30978966,0,-5.014679432,-0.018049836,0.001466802,6E-05,29.09978104,0,34,0,0,-11.89001942,-32,-32,53.57985306,-100,-100,199,0,0,-1.591112256,1.561628342,-0.00567627,-0.00754261,-0.00028801,0.000112534,-8.69483E-06,-1.23866E-07,26.88000488,29.21000671,0,0,-5.058526039,5.021403313,-0.00306797,0.018126488,0.000212669,0.000606537,9.28156E-06,-8.51788E-06,21.30999756,29.1000061,0,0
68.65079171,6.000000477,-0.59745878,75,1,-0.656977296,22.62460327,4,1,0.063420177,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,5.916666985,0,0,0,0,0,5.916666985,0,0,0,0,5.916666985,0,0,0,0,5.916666985,0,0,4.63917E-06,8.45644E-05,0.005907304,-0.001434505,0,0,6.000000477,-0.59745878,1,7.400000572,7.400000572,1.400000095,2,16.70000076,9.300000191,1.899999619,3,28,11.29999924,1.999999046,4,41,13,1.700000763,5,56.00000381,15.00000381,2.000003815,1.607787013,0.00759523,0.000614393,3.69546E-05,23.58978653,-0.000190735,-1.565129399,0.007479045,-0.000230393,1.61934E-05,28.06978226,-0.000190735,5.05884552,0.002987843,0.000423719,6E-05,18.57979202,0,-5.031597614,-0.018592302,0.001276884,6E-05,29.39978027,0,34,0,0,-13.00001812,-32,-32,57.78984833,-100,-100,199,0,0,-1.619575381,1.558429122,-0.009899139,-0.007533073,-0.000324249,0.000118256,-5.79748E-06,9.44361E-07,23.58999634,28.07000732,0,0,-5.059447289,5.03741169,-0.002924919,0.019228935,0.000221252,0.000463486,9.28156E-06,-4.31016E-06,18.58000183,29.3999939,0,0
68.71738599,6.000000477,-0.59745878,75,1,-0.681806087,22.2628746,4,1,0.074268103,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,5.895833492,0,0,0,0,0,5.895833492,0,0,0,0,5.895833492,0,0,0,0,5.895833492,0,0,4.63917E-06,8.45644E-05,0.005907304,-0.001434505,0,0,6.000000477,-0.59745878,1,7.400000572,7.400000572,1.400000095,2,16.70000076,9.300000191,1.899999619,3,28,11.29999924,1.999999046,4,41,13,1.700000763,5,56.00000381,15.00000381,2.000003815,1.617478251,0.009910949,0.000652725,4.0751E-05,23.58978653,-0.000190735,-1.561244011,0.007516284,-0.000236768,1.17818E-05,28.06978226,-0.000190735,5.060284138,0.00287449,0.000451163,6E-05,18.57979202,0,-5.043026447,-0.019332161,0.000991379,6E-05,29.39978027,0,34,0,0,-13.00001812,-32,-32,57.78984833,-100,-100,199,0,0,-1.63975215,1.554522038,-0.012717247,-0.00758934,-0.000353813,0.00011158,-4.66872E-06,-8.79169E-07,11.83000183,27.27000427,0,0,5.03021431,0,0.013741493,0,0.000279427,0,-1.21351E-06,0,28.49000549,-200,0,-200
68.77743666,5.916666985,-0.617058814,75,1,-0.743048191,21.57891846,4,1,0.086890243,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,5.833333492,0,0,0,0,0,5.833333492,0,0,0,0,5.833333492,0,0,0,0,5.833333492,0,0,4.58124E-06,0.000104793,0.006340678,0.006185293,0,0,5.916666985,-0.617058814,1,5.31666708,5.31666708,-0.599999905,2,9.716667175,4.400000095,-0.916666985,3,13.11666679,3.399999619,-1.000000477,4,15.91666698,2.800000191,-0.599999428,5,18.11666679,2.199999809,-0.600000381,1.617892981,0.010139756,0.000658883,4.37186E-05,23.58978653,-0.000190735,-1.557380557,0.007565633,-0.000224709,1.11373E-05,27.26978302,-0.000190735,0.141689077,0.000618514,0.000330986,6E-05,0,0,-5.034559727,-0.015380039,0.000802815,6E-05,28.48978233,0,34,0,0,-14.76001644,-32,-32,64.90984344,-100,-100,199,0,0,-1.643922091,1.552063704,-0.013008118,-0.007576942,-0.000358582,0.000110626,-4.66872E-06,-8.79169E-07,11.83000183,27.27000427,0,0,5.03468895,0,0.013861656,0,0.000278473,0,-1.21351E-06,0,28.49000549,-200,0,-200
68.83852243,5.916666985,-0.617058814,75,1,-0.743048191,21.57891846,4,1,0.086890243,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,5.791666985,0,0,0,0,0,5.791666985,0,0,0,0,5.791666985,0,0,0,0,5.791666985,0,0,4.58124E-06,0.000104793,0.006340678,0.006185293,0,0,5.916666985,-0.617058814,1,5.31666708,5.31666708,-0.599999905,2,9.716667175,4.400000095,-0.916666985,3,13.11666679,3.399999619,-1.000000477,4,15.91666698,2.800000191,-0.599999428,5,18.11666679,2.199999809,-0.600000381,1.617900729,0.010172168,0.00065981,4.67148E-05,23.58978653,-0.000190735,-1.556067586,0.007572594,-0.000220814,1.01633E-05,27.26978302,-0.000190735,0.002327753,8.80492E-05,0.000143557,6E-05,0,0,-5.036523819,-0.014120561,0.000622255,6E-05,28.48978233,0,34,0,0,-14.76001644,-32,-32,64.90984344,-100,-100,199,0,0,-1.681122661,1.540644288,-0.018588066,-0.008440971,-0.000397682,0.000118256,-3.68431E-06,8.43778E-07,10.05000305,26.05000305,0,0,5.048339844,0,0.015134811,0,0.000265121,0,-4.49736E-06,0,27.58000183,-200,0,-200
